"時間軸（年次） コード","時間軸（年次）","全国，都道府県，市区町村 コード","全国，都道府県，市区町村","/表章事項","2015年（平成27年）の人口（組替）【人】","世帯数【世帯】","2015年（平成27年）の世帯数（組替）【世帯】","5年間の人口増減数【人】","5年間の人口増減率【％】","5年間の世帯増減数【世帯】","5年間の世帯増減率【％】","人口性比","面積（参考）【km2】","人口密度【1km2当たり】"
"2020000000","2020年","13303","瑞穂町","","33,445","12,942","13,192","-1,671","-4.99626","-250","-1.89509","101.40720","16.85","1,885.7"
"2020000000","2020年","13305","日の出町","","17,446","6,008","5,800","-398","-2.28133","208","3.58621","96.99561","28.07","607.3"
"2020000000","2020年","13307","檜原村","","2,209","841","839","-206","-9.32549","2","0.23838","96.37255","105.41","19.0"
"2020000000","2020年","13308","奥多摩町","","5,234","1,984","2,045","-482","-9.20902","-61","-2.98289","101.10030","225.53","21.1"
"2020000000","2020年","13361","大島町","","7,884","3,716","3,947","-780","-9.89346","-231","-5.85255","106.57168","90.76","78.3"
"2020000000","2020年","13362","利島村","","337","193","194","-10","-2.96736","-1","-0.51546","151.53846","4.12","79.4"
"2020000000","2020年","13363","新島村","","2,749","1,158","1,261","-308","-11.20407","-103","-8.16812","97.33226","27.54","88.6"
"2020000000","2020年","13364","神津島村","","1,891","810","791","-34","-1.79799","19","2.40202","105.42035","18.58","99.9"
"2020000000","2020年","13381","三宅村","","2,482","1,377","1,483","-208","-8.38034","-106","-7.14767","126.71984","55.26","41.2"
"2020000000","2020年","13382","御蔵島村","","335","187","194","-12","-3.58209","-7","-3.60825","127.46479","20.54","15.7"
"2020000000","2020年","13401","八丈町","","7,613","3,766","3,913","-565","-7.42152","-147","-3.75671","100.85494","72.23","97.6"
"2020000000","2020年","13402","青ヶ島村","","178","118","125","-9","-5.05618","-7","-5.60000","152.23881","5.96","28.4"
"2020000000","2020年","13421","小笠原村","","3,022","1,469","1,517","-90","-2.97816","-48","-3.16414","160.39076","106.88","27.4"
"2020000000","2020年","14000","神奈川県","","9,126,213","4,220,233","3,979,277","114,198","1.25132","240,956","6.05527","98.57537","2,416.11","3,824.5"
"2020000000","2020年","14100","横浜市","","3,724,844","1,753,389","1,645,618","53,474","1.43560","107,771","6.54897","97.57171","437.71","8,632.0"
"2020000000","2020年","14101","横浜市鶴見区","","285,356","145,495","132,814","12,199","4.27501","12,681","9.54794","106.24727","33.23","8,954.4"
"2020000000","2020年","14102","横浜市神奈川区","","238,966","129,425","119,397","8,356","3.49673","10,028","8.39887","103.50695","23.72","10,426.7"
"2020000000","2020年","14103","横浜市西区","","98,532","56,804","51,878","6,385","6.48013","4,926","9.49535","102.36667","7.03","14,924.2"
"2020000000","2020年","14104","横浜市中区","","148,312","85,405","78,869","3,076","2.07401","6,536","8.28716","103.78527","21.44","7,061.0"
"2020000000","2020年","14105","横浜市南区","","194,827","103,697","95,528","3,227","1.65634","8,169","8.55142","99.43609","12.65","15,656.4"
"2020000000","2020年","14106","横浜市保土ケ谷区","","205,493","99,159","92,775","2,323","1.13045","6,384","6.88116","96.04543","21.93","9,476.3"
"2020000000","2020年","14107","横浜市磯子区","","166,229","78,879","74,552","566","0.34049","4,327","5.80400","96.79201","19.05","8,755.6"
"2020000000","2020年","14108","横浜市金沢区","","202,229","89,842","86,891","-3,196","-1.58039","2,951","3.39621","94.99657","30.96","6,428.7"
"2020000000","2020年","14109","横浜市港北区","","344,172","175,313","163,519","14,506","4.21475","11,794","7.21262","99.68378","31.40","11,422.9"
"2020000000","2020年","14110","横浜市戸塚区","","275,283","122,001","113,421","8,625","3.13314","8,580","7.56474","94.91411","35.79","7,932.6"
"2020000000","2020年","14111","横浜市港南区","","215,736","95,469","91,007","-540","-0.25031","4,462","4.90292","95.23339","19.90","10,813.9"
"2020000000","2020年","14112","横浜市旭区","","247,144","107,125","102,728","-1,872","-0.75745","4,397","4.28024","92.99079","32.73","7,493.8"
"2020000000","2020年","14113","横浜市緑区","","180,366","79,247","74,498","2,781","1.54186","4,749","6.37467","96.85817","25.51","7,179.4"
"2020000000","2020年","14114","横浜市瀬谷区","","124,560","52,338","50,435","-1,889","-1.51654","1,903","3.77317","93.68596","17.17","7,144.5"
"2020000000","2020年","14115","横浜市栄区","","122,171","52,651","50,853","-1,908","-1.56175","1,798","3.53568","94.85887","18.52","6,493.7"
"2020000000","2020年","14116","横浜市泉区","","154,025","62,853","60,707","-1,573","-1.02126","2,146","3.53501","94.09510","23.58","6,465.3"
"2020000000","2020年","14117","横浜市青葉区","","309,692","133,422","125,344","1,007","0.32516","8,078","6.44466","93.59279","35.22","8,821.7"
"2020000000","2020年","14118","横浜市都筑区","","211,751","84,264","80,402","1,401","0.66163","3,862","4.80336","96.29787","27.87","7,648.1"
"2020000000","2020年","14130","川崎市","","1,475,213","746,866","691,837","63,868","4.32941","55,029","7.95404","101.65310","143.01","10,762.1"
"2020000000","2020年","14131","川崎市川崎区","","223,378","123,599","109,768","9,850","4.40957","13,831","12.60021","115.85991","39.53","5,900.0"
"2020000000","2020年","14132","川崎市幸区","","160,890","79,953","75,160","10,298","6.40065","4,793","6.37706","102.62532","10.01","17,101.7"
"2020000000","2020年","14133","川崎市中原区","","247,529","134,751","123,547","16,256","6.56731","11,204","9.06861","103.09432","14.74","17,895.9"
"2020000000","2020年","14134","川崎市高津区","","228,141","113,652","107,931","6,201","2.71806","5,721","5.30061","98.55958","16.36","14,324.1"
"2020000000","2020年","14135","川崎市多摩区","","214,158","113,324","106,472","7,695","3.59314","6,852","6.43549","103.63948","20.50","10,822.1"
"2020000000","2020年","14136","川崎市宮前区","","225,594","102,235","94,808","8,202","3.63573","7,427","7.83373","94.12307","18.61","12,562.9"
"2020000000","2020年","14137","川崎市麻生区","","175,523","79,352","74,151","5,366","3.05715","5,201","7.01407","93.63813","23.25","7,780.2"
"2020000000","2020年","14150","相模原市","","720,779","332,069","311,187","4,523","0.62752","20,882","6.71043","99.54001","328.91","2,205.2"
"2020000000","2020年","14151","相模原市緑区","","173,612","74,829","71,182","-3,473","-2.00044","3,647","5.12349","101.05052","253.93","670.0"
"2020000000","2020年","14152","相模原市中央区","","269,887","124,629","116,239","3,764","1.39466","8,390","7.21789","100.19094","36.87","7,422.1"
"2020000000","2020年","14153","相模原市南区","","277,280","132,611","123,766","4,232","1.52626","8,845","7.14655","98.01501","38.11","7,386.8"
"2020000000","2020年","14201","横須賀市","","406,586","165,031","165,746","-18,082","-4.44728","-715","-0.43138","99.52956","100.82","3,853.4"
"2020000000","2020年","14203","平塚市","","258,227","111,823","107,397","297","0.11502","4,426","4.12116","99.67252","67.82","3,811.9"
"2020000000","2020年","14204","鎌倉市","","173,019","75,724","73,035","-198","-0.11444","2,689","3.68180","88.34229","39.67","4,356.5"
"2020000000","2020年","14205","藤沢市","","423,894","193,054","180,170","13,261","3.12838","12,884","7.15102","97.37632","69.56","6,284.6"
"2020000000","2020年","14206","小田原市","","194,086","81,669","79,120","-5,100","-2.62770","2,549","3.22169","93.55585","113.60","1,663.6"
"2020000000","2020年","14207","茅ヶ崎市","","239,348","102,458","97,951","3,255","1.35994","4,507","4.60128","94.18493","35.70","6,795.6"
"2020000000","2020年","14208","逗子市","","57,425","24,879","24,103","-444","-0.77318","776","3.21952","88.21140","17.28","3,297.5"
"2020000000","2020年","14210","三浦市","","45,289","17,205","17,567","-3,191","-7.04586","-362","-2.06068","91.82539","32.05","1,313.5"
"2020000000","2020年","14211","秦野市","","167,378","70,381","69,778","-4,799","-2.86716","603","0.86417","102.63611","103.76","1,566.9"
"2020000000","2020年","14212","厚木市","","225,714","100,073","95,824","-1,967","-0.87146","4,249","4.43417","106.35537","93.84","2,384.3"
"2020000000","2020年","14213","大和市","","232,922","110,276","102,020","6,347","2.72495","8,256","8.09253","99.92898","27.09","8,832.4"
"2020000000","2020年","14214","伊勢原市","","101,514","45,231","43,088","325","0.32015","2,143","4.97354","102.23003","55.56","1,833.0"
"2020000000","2020年","14215","海老名市","","130,190","58,226","53,416","6,391","4.90898","4,810","9.00479","100.99333","26.59","5,136.6"
"2020000000","2020年","14216","座間市","","128,737","60,106","55,910","3,443","2.67444","4,196","7.50492","99.25231","17.57","7,523.1"
"2020000000","2020年","14217","南足柄市","","43,306","16,282","16,245","-2,447","-5.65049","37","0.22776","96.00403","77.12","529.8"
"2020000000","2020年","14218","綾瀬市","","84,460","34,811","33,356","-496","-0.58726","1,455","4.36203","102.97338","22.14","3,792.4"
"2020000000","2020年","14301","葉山町","","32,096","12,942","12,580","-469","-1.46124","362","2.87758","88.97586","17.04","1,856.0"
"2020000000","2020年","14321","寒川町","","47,936","19,831","18,744","430","0.89703","1,087","5.79919","102.38514","13.34","3,625.6"
"2020000000","2020年","14341","大磯町","","31,550","12,710","12,279","123","0.38986","431","3.51006","94.87479","17.18","1,843.6"
"2020000000","2020年","14342","二宮町","","28,378","11,552","11,183","-800","-2.81909","369","3.29965","93.15030","9.08","3,037.2"
"2020000000","2020年","14361","中井町","","9,679","3,426","3,359","-380","-3.92603","67","1.99464","100.53914","19.99","465.2"
"2020000000","2020年","14362","大井町","","17,033","6,674","6,178","105","0.61645","496","8.02849","96.98851","14.38","1,191.8"
"2020000000","2020年","14363","松田町","","11,171","4,569","4,406","-331","-2.96303","163","3.69950","99.48473","37.75","287.2"
"2020000000","2020年","14364","山北町","","10,724","3,923","3,903","-951","-8.86796","20","0.51243","97.51415","224.61","43.5"
"2020000000","2020年","14366","開成町","","17,013","6,932","6,169","1,320","7.75877","763","12.36829","94.57652","6.55","2,798.9"
"2020000000","2020年","14382","箱根町","","11,786","6,349","6,088","-483","-4.09808","261","4.28712","92.29330","92.86","121.7"
"2020000000","2020年","14383","真鶴町","","7,333","2,962","3,068","-608","-8.29129","-106","-3.45502","86.75368","7.05","953.9"
"2020000000","2020年","14384","湯河原町","","25,026","10,708","10,763","-1,593","-6.36538","-55","-0.51101","86.52392","40.97","572.0"
"2020000000","2020年","14401","愛川町","","40,343","16,976","16,067","-449","-1.11296","909","5.65756","109.90214","34.28","1,163.8"
"2020000000","2020年","14402","清川村","","3,214","1,126","1,122","-176","-5.47604","4","0.35651","104.99325","71.24","42.6"
"2020000000","2020年","15000","新潟県","","2,304,264","864,375","848,150","-101,906","-4.42250","16,225","1.91299","94.29405","12,583.96","175.0"
"2020000000","2020年","15100","新潟市","","810,157","331,076","321,511","-20,442","-2.52321","9,565","2.97501","92.64772","726.27","1,087.4"
"2020000000","2020年","15101","新潟市北区","","76,328","27,413","27,070","-3,481","-4.56058","343","1.26709","95.01794","107.61","677.0"
"2020000000","2020年","15102","新潟市東区","","137,577","57,449","55,550","-3,050","-2.21694","1,899","3.41854","91.82518","38.62","3,483.4"
"2020000000","2020年","15103","新潟市中央区","","183,767","90,818","88,506","-3,335","-1.81480","2,312","2.61225","91.17812","37.75","4,779.7"
"2020000000","2020年","15104","新潟市江南区","","68,906","24,842","23,677","-905","-1.31338","1,165","4.92039","93.91183","75.42","901.6"
"2020000000","2020年","15105","新潟市秋葉区","","76,843","27,967","26,898","-1,749","-2.27607","1,069","3.97427","92.19390","95.38","787.3"
"2020000000","2020年","15106","新潟市南区","","45,685","14,931","14,583","-2,202","-4.81996","348","2.38634","93.25778","100.91","430.9"
"2020000000","2020年","15107","新潟市西区","","162,833","68,954","66,860","-2,091","-1.28414","2,094","3.13192","93.50420","94.00","1,710.0"
"2020000000","2020年","15108","新潟市西蒲区","","58,218","18,702","18,367","-3,629","-6.23347","335","1.82392","92.51984","176.57","309.2"
"2020000000","2020年","15202","長岡市","","275,133","104,505","100,143","-8,018","-2.91423","4,362","4.35577","96.32003","891.06","299.8"
"2020000000","2020年","15204","三条市","","99,192","33,969","33,201","-4,513","-4.54976","768","2.31318","93.81576","431.97","219.2"
"2020000000","2020年","15205","柏崎市","","86,833","33,820","33,560","-5,284","-6.08524","260","0.77473","98.91455","442.03","184.5"
"2020000000","2020年","15206","新発田市","","98,611","35,179","34,186","-3,635","-3.68620","993","2.90470","93.78507","533.11","178.2"
"2020000000","2020年","15208","小千谷市","","36,498","12,109","12,165","-2,396","-6.56474","-56","-0.46034","98.08318","155.19","219.7"
"2020000000","2020年","15209","加茂市","","27,852","9,392","9,634","-2,403","-8.62775","-242","-2.51194","95.23590","133.72","190.3"
"2020000000","2020年","15210","十日町市","","54,917","18,008","18,598","-5,083","-9.25579","-590","-3.17238","95.49645","590.39","84.4"
"2020000000","2020年","15211","見附市","","40,608","14,102","13,702","-1,356","-3.33924","400","2.91928","94.42271","77.91","503.8"
"2020000000","2020年","15212","村上市","","62,442","21,588","22,138","-4,998","-8.00423","-550","-2.48442","91.68446","1,174.17","48.9"
"2020000000","2020年","15213","燕市","","79,784","28,535","27,537","-2,550","-3.19613","998","3.62421","94.97627","110.94","696.2"
"2020000000","2020年","15216","糸魚川市","","44,162","16,459","16,699","-3,384","-7.66270","-240","-1.43721","96.93809","746.24","54.6"
"2020000000","2020年","15217","妙高市","","33,199","11,341","11,562","-2,797","-8.42495","-221","-1.91143","94.16273","445.63","68.2"
"2020000000","2020年","15218","五泉市","","51,404","17,016","16,945","-3,754","-7.30293","71","0.41900","92.35427","351.91","135.4"
"2020000000","2020年","15222","上越市","","196,987","72,804","71,015","-8,868","-4.50182","1,789","2.51919","95.55396","973.89","193.2"
"2020000000","2020年","15223","阿賀野市","","43,415","13,483","13,390","-2,707","-6.23517","93","0.69455","92.56386","192.74","211.2"
"2020000000","2020年","15224","佐渡市","","57,255","21,268","22,401","-5,742","-10.02882","-1,133","-5.05781","93.43247","855.68","60.2"
"2020000000","2020年","15225","魚沼市","","37,352","12,705","12,833","-2,851","-7.63279","-128","-0.99743","94.98700","946.76","36.4"
"2020000000","2020年","15226","南魚沼市","","58,568","19,530","19,426","-3,692","-6.30378","104","0.53536","95.30911","584.55","93.9"
"2020000000","2020年","15227","胎内市","","30,198","10,294","10,056","-1,671","-5.53348","238","2.36675","95.76585","264.89","107.7"
"2020000000","2020年","15307","聖籠町","","14,040","4,797","4,262","226","1.60969","535","12.55279","101.12787","37.58","379.6"
